,artistName,trackName,msPlayed,dayOfWeek,month,dayTime
6856,Lana Del Rey,Summertime Sadness,6.855816666666667,weekend,summer,afternoon
6858,Lana Del Rey,Blue Jeans,2.9116666666666666,weekend,summer,afternoon
6862,Lana Del Rey,Dark Paradise,4.053116666666667,weekend,summer,afternoon
6864,Lana Del Rey,Brooklyn Baby,5.860666666666667,weekend,summer,afternoon
6868,Lana Del Rey,Doin' Time,3.369866666666667,weekend,summer,afternoon
6871,X Ambassadors,Somebody Who Knows You,3.746783333333333,weekend,summer,afternoon
6887,The Neighbourhood,Reflections,4.066883333333333,weekend,summer,night
6890,Coldplay,Yellow,4.4462166666666665,weekend,summer,night
6891,Coldplay,Yellow,4.4462166666666665,weekend,summer,morning
6895,Kanye West,Stronger,5.8857333333333335,weekend,summer,morning
6899,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,3.30255,weekend,summer,morning
6901,Doja Cat,Kiss Me More (feat. SZA),3.4777666666666667,weekend,summer,morning
6902,Doja Cat,Kiss Me More (feat. SZA),4.950333333333333,weekend,summer,morning
6903,Doja Cat,You Right,3.102883333333333,weekend,summer,morning
6912,Eivør,Trøllabundin,4.516216666666667,weekend,summer,night
6913,John Lunn,Lívstræðrir,5.294883333333333,weekend,summer,night
6914,John Lunn,The Last Kingdom,5.3788833333333335,weekend,summer,night
6915,Eivør,Í Tokuni,3.5197666666666665,weekend,summer,night
6916,John Lunn,Helig,4.436,weekend,summer,night
6917,Eivør,Into the Mist,3.5082166666666668,weekend,summer,night
6918,Eivør,Verd Mín,3.866233333333333,weekend,summer,night
6920,John Lunn,My England,5.3931,weekend,summer,night
6922,Eivør,Salt,2.729966666666667,weekend,summer,night
6924,Eivør,"Mánasegl - Live at Nordic House, Faroe Islands, Sep 2020",2.81555,weekend,summer,night
6925,Eivør,"Let It Come - Live at Nordic House, Faroe Islands, Sep 2020",4.261333333333333,weekend,summer,night
6926,Eivør,"Patience - Live at Nordic House, Faroe Islands, Sep 2020",4.0391,weekend,summer,night
6927,Eivør,"Salt - Live at Nordic House, Faroe Islands, Sep 2020",5.036883333333333,weekend,summer,night
6928,Eivør,"Truth - Live at Nordic House, Faroe Islands, Sep 2020",4.8551,weekend,summer,night
6930,Eivør,Verd Mín,4.9098,weekend,summer,night
6931,John Lunn,My England,5.3931,weekend,summer,night
6932,John Lunn,Icicle,5.584216666666666,weekend,summer,night
6933,Eivør,Salt,4.5951,weekend,summer,night
6934,Eivør,"Mánasegl - Live at Nordic House, Faroe Islands, Sep 2020",2.81555,weekend,summer,night
6935,Eivør,"Let It Come - Live at Nordic House, Faroe Islands, Sep 2020",4.261333333333333,weekend,summer,night
6936,Eivør,"Patience - Live at Nordic House, Faroe Islands, Sep 2020",4.0391,weekend,summer,night
6937,Eivør,"Salt - Live at Nordic House, Faroe Islands, Sep 2020",5.036883333333333,weekend,summer,night
6938,Eivør,"Truth - Live at Nordic House, Faroe Islands, Sep 2020",4.8551,monday,summer,morning
6939,Eivør,"Sleep on It - Live at Nordic House, Faroe Islands, Sep 2020",3.194,monday,summer,morning
6940,Eivør,"Nothing to Fear - Live at Nordic House, Faroe Islands, Sep 2020",3.7731,monday,summer,morning
6941,Eivør,"Hands - Live at Nordic House, Faroe Islands, Sep 2020",3.4231,monday,summer,morning
6942,Eivør,"Stirdur Saknur - Live at Nordic House, Faroe Islands, Sep 2020",5.598216666666667,monday,summer,morning
6943,Eivør,"True Love - Live at Nordic House, Faroe Islands, Sep 2020",3.2774833333333335,monday,summer,morning
6944,Sam Smith,Stay With Me,2.8787166666666666,monday,summer,morning
6945,Sam Smith,I'm Not The Only One,3.9886,monday,summer,morning
6946,Sam Smith,Too Good At Goodbyes,3.35,monday,summer,morning
6947,Sam Smith,Dancing With A Stranger (with Normani),2.8504833333333335,monday,summer,morning
6948,Calvin Harris,Promises (with Sam Smith),3.55515,monday,summer,morning
6949,Sam Smith,How Do You Sleep?,3.3700666666666668,monday,summer,morning
6950,Sam Smith,Fire On Fire,4.11225,monday,summer,morning
6951,Sam Smith,Diamonds,3.5644833333333334,monday,summer,morning
6958,Wet Leg,Chaise Longue,3.28175,monday,summer,morning
6961,Eivør,Trøllabundin,4.516216666666667,monday,summer,morning
6962,John Lunn,Lívstræðrir,5.294883333333333,monday,summer,morning
6963,John Lunn,The Last Kingdom,5.3788833333333335,monday,summer,morning
6964,Eivør,Í Tokuni,3.5197666666666665,monday,summer,morning
6965,John Lunn,Helig,4.436,monday,summer,morning
6966,Eivør,Into the Mist,3.5082166666666668,monday,summer,morning
6967,Eivør,Verd Mín,4.9411,monday,summer,afternoon
6968,John Lunn,My England,5.3931,tuesday,summer,morning
6969,John Lunn,Icicle,5.584216666666666,tuesday,summer,morning
6970,Eivør,Salt,4.5951,tuesday,summer,morning
6971,Eivør,"Mánasegl - Live at Nordic House, Faroe Islands, Sep 2020",2.81555,tuesday,summer,morning
6972,Eivør,"Let It Come - Live at Nordic House, Faroe Islands, Sep 2020",4.261333333333333,tuesday,summer,morning
6973,Eivør,"Patience - Live at Nordic House, Faroe Islands, Sep 2020",4.0391,tuesday,summer,morning
6974,Eivør,"Salt - Live at Nordic House, Faroe Islands, Sep 2020",5.036883333333333,tuesday,summer,morning
6975,Eivør,"Truth - Live at Nordic House, Faroe Islands, Sep 2020",4.8551,tuesday,summer,morning
6976,Eivør,"Sleep on It - Live at Nordic House, Faroe Islands, Sep 2020",3.194,tuesday,summer,morning
6977,Eivør,"Nothing to Fear - Live at Nordic House, Faroe Islands, Sep 2020",3.7731,tuesday,summer,morning
6978,Eivør,"Hands - Live at Nordic House, Faroe Islands, Sep 2020",2.5031833333333333,tuesday,summer,afternoon
6979,Sam Smith,Stay With Me,2.8787166666666666,tuesday,summer,afternoon
6980,Sam Smith,I'm Not The Only One,3.9886,tuesday,summer,afternoon
6981,Sam Smith,Too Good At Goodbyes,3.35,tuesday,summer,afternoon
6982,Sam Smith,Dancing With A Stranger (with Normani),2.8504833333333335,tuesday,summer,afternoon
6983,Sam Smith,Diamonds,3.5644833333333334,tuesday,summer,afternoon
6985,Sam Smith,Dancing With A Stranger (with Normani),2.8504833333333335,tuesday,summer,afternoon
6986,Kanye West,Stronger,5.197766666666666,tuesday,summer,night
6987,Kanye West,Stronger,5.197766666666666,tuesday,summer,night
6988,Kanye West,Stronger,9.103216666666667,tuesday,summer,night
6989,Kanye West,Stronger,5.197766666666666,tuesday,summer,night
6990,Kanye West,Stronger,5.197766666666666,tuesday,summer,night
6991,Kanye West,Stronger,5.197766666666666,tuesday,summer,night
6992,Kanye West,Stronger,5.197766666666666,tuesday,summer,night
6993,Kanye West,Stronger,8.1306,tuesday,summer,night
6994,Kanye West,Stronger,8.5085,tuesday,summer,night
6996,Kanye West,Stronger,5.8802666666666665,tuesday,summer,night
6997,Kanye West,Gold Digger,3.4604333333333335,tuesday,summer,night
6998,Kanye West,Gold Digger,3.4604333333333335,tuesday,summer,night
6999,Kanye West,Gold Digger,3.4604333333333335,wednesday,summer,morning
7000,Kanye West,Gold Digger,3.4604333333333335,wednesday,summer,morning
7001,Kanye West,Gold Digger,2.623466666666667,wednesday,summer,morning
7002,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,3.526883333333333,wednesday,summer,morning
7003,Lana Del Rey,Born To Die,4.756666666666667,wednesday,summer,morning
7010,Kanye West,Stronger,5.197766666666666,wednesday,summer,morning
7011,Kanye West,Stronger,5.197766666666666,wednesday,summer,morning
7012,Kanye West,Stronger,3.4010333333333334,wednesday,summer,morning
7013,Sam Smith,Stay With Me,2.8787166666666666,wednesday,summer,morning
7014,Sam Smith,I'm Not The Only One,3.9886,wednesday,summer,morning
7016,Sam Smith,Too Good At Goodbyes,2.6100166666666667,wednesday,summer,morning
7021,Wet Leg,Chaise Longue,3.28175,wednesday,summer,afternoon
7024,Eivør,Trøllabundin,4.516216666666667,thursday,summer,morning
7026,John Lunn,Lívstræðrir,5.294883333333333,thursday,summer,morning
7028,Eivør,Trøllabundin,4.516216666666667,thursday,summer,morning
7029,John Lunn,Lívstræðrir,5.294883333333333,thursday,summer,morning
7030,John Lunn,The Last Kingdom,5.3788833333333335,thursday,summer,morning
7031,Eivør,Í Tokuni,3.5197666666666665,thursday,summer,morning
7032,John Lunn,Helig,4.436,thursday,summer,morning
7033,Eivør,Into the Mist,3.5082,thursday,summer,morning
7034,Eivør,Verd Mín,4.9411,thursday,summer,morning
7035,John Lunn,My England,5.3931,thursday,summer,morning
7036,John Lunn,Icicle,4.0055,thursday,summer,morning
7037,John Lunn,Icicle,5.558766666666667,thursday,summer,morning
7038,Eivør,Salt,4.5951,thursday,summer,afternoon
7039,Eivør,"Mánasegl - Live at Nordic House, Faroe Islands, Sep 2020",2.81555,thursday,summer,afternoon
7040,Eivør,"Let It Come - Live at Nordic House, Faroe Islands, Sep 2020",4.261333333333333,thursday,summer,afternoon
7041,Eivør,"Patience - Live at Nordic House, Faroe Islands, Sep 2020",4.0391,thursday,summer,afternoon
7042,Eivør,"Salt - Live at Nordic House, Faroe Islands, Sep 2020",5.036883333333333,thursday,summer,afternoon
7043,Eivør,"Truth - Live at Nordic House, Faroe Islands, Sep 2020",4.8551,thursday,summer,afternoon
7044,Eivør,"Sleep on It - Live at Nordic House, Faroe Islands, Sep 2020",3.194,thursday,summer,afternoon
7045,Eivør,"Nothing to Fear - Live at Nordic House, Faroe Islands, Sep 2020",3.7731,thursday,summer,afternoon
7046,Eivør,"Hands - Live at Nordic House, Faroe Islands, Sep 2020",3.4231,thursday,summer,afternoon
7047,Eivør,"Stirdur Saknur - Live at Nordic House, Faroe Islands, Sep 2020",5.598216666666667,thursday,summer,afternoon
7048,Eivør,"True Love - Live at Nordic House, Faroe Islands, Sep 2020",4.926216666666667,thursday,summer,afternoon
7049,Eivør,"Only Love - Live at Nordic House, Faroe Islands, Sep 2020",4.27755,thursday,summer,afternoon
7050,Eivør,"This City - Live at Nordic House, Faroe Islands, Sep 2020",4.5164333333333335,thursday,summer,afternoon
7051,Eivør,"Í Tokuni - Live at Nordic House, Faroe Islands, Sep 2020",4.349333333333333,thursday,summer,afternoon
7052,Eivør,"Gullspunnin - Live at Nordic House, Faroe Islands, Sep 2020",8.157766666666667,thursday,summer,afternoon
7053,Eivør,"Trøllabundin - Live at Nordic House, Faroe Islands, Sep 2020",4.00755,thursday,summer,afternoon
7054,Eivør,"Falling Free - Live at Nordic House, Faroe Islands, Sep 2020",9.051333333333334,thursday,summer,night
7056,Eivør,Let It Come,3.564,thursday,summer,night
7057,Eivør,Sleep on It,3.0086,thursday,summer,night
7058,Eivør,Hands,3.2471,thursday,summer,night
7059,Eivør,Nothing to Fear,3.3537666666666666,thursday,summer,night
7060,Eivør,Truth,3.3453333333333335,thursday,summer,night
7061,Eivør,Skyscrapers,3.46755,thursday,summer,night
7062,Eivør,Only Love,3.71,thursday,summer,night
7063,Eivør,This City,4.238433333333333,thursday,summer,night
7064,Eivør,Patience,3.8173166666666667,thursday,summer,night
7065,Eivør,Stirdur Saknur,5.678883333333333,thursday,summer,night
7066,Eivør,Gullspunnin,4.6058,thursday,summer,night
7067,Eivør,Mjørkaflókar - Live in Tórshavn,4.2264333333333335,thursday,summer,night
7068,Kanye West,Stronger,4.6299166666666665,thursday,summer,night
7070,Wet Leg,Too Late Now,3.48755,friday,summer,morning
7072,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,2.6972666666666667,friday,summer,morning
7073,Lana Del Rey,Blue Jeans,3.490666666666667,friday,summer,morning
7075,Lana Del Rey,Blue Jeans,3.490666666666667,friday,summer,afternoon
7076,Lana Del Rey,If You Lie Down With Me,4.419766666666667,friday,summer,afternoon
7082,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,2.8774333333333333,friday,summer,afternoon
7084,Dr. Dre,Gospel (with Eminem),3.50045,friday,summer,afternoon
7085,Sam Smith,Too Good At Goodbyes,3.35,friday,summer,afternoon
7087,Kanye West,Gold Digger,3.4604333333333335,friday,summer,afternoon
7089,Dr. Dre,The Next Episode,2.6917666666666666,friday,summer,afternoon
7091,KALEO,Way down We Go,3.5617666666666667,friday,summer,night
7093,Madonna,Live to Tell,5.312883333333334,weekend,summer,morning
7095,Unknown Artist,Unknown Track,3.0302,weekend,summer,morning
7098,Unknown Artist,Unknown Track,4.534466666666667,weekend,summer,morning
7099,Unknown Artist,Unknown Track,5.02905,weekend,summer,morning
7101,Unknown Artist,Unknown Track,3.079833333333333,weekend,summer,morning
7104,Eivør,Trøllabundin,4.516216666666667,weekend,summer,morning
7105,John Lunn,Lívstræðrir,5.294883333333333,weekend,summer,morning
7106,John Lunn,The Last Kingdom,5.3788833333333335,weekend,summer,morning
7107,Eivør,Í Tokuni,3.5197666666666665,weekend,summer,morning
7108,John Lunn,Helig,4.436,weekend,summer,morning
7109,Eivør,Into the Mist,3.5082166666666668,weekend,summer,morning
7110,Eivør,Verd Mín,4.9411,weekend,summer,morning
7111,John Lunn,My England,5.3931,weekend,summer,morning
7112,John Lunn,Icicle,5.584216666666666,weekend,summer,morning
7113,Eivør,Salt,4.5951,weekend,summer,morning
7114,Eivør,"Mánasegl - Live at Nordic House, Faroe Islands, Sep 2020",2.81555,weekend,summer,morning
7115,Eivør,"Let It Come - Live at Nordic House, Faroe Islands, Sep 2020",4.261333333333333,weekend,summer,morning
7116,Eivør,"Patience - Live at Nordic House, Faroe Islands, Sep 2020",4.0391,weekend,summer,morning
7117,Eivør,"Salt - Live at Nordic House, Faroe Islands, Sep 2020",5.036883333333333,weekend,summer,morning
7118,Eivør,"Truth - Live at Nordic House, Faroe Islands, Sep 2020",3.4701666666666666,weekend,summer,morning
7119,Sam Smith,Diamonds,3.4457333333333335,weekend,summer,morning
7125,Eivør,Trøllabundin,4.516216666666667,weekend,summer,night
7126,John Lunn,Lívstræðrir,5.294883333333333,weekend,summer,morning
7127,John Lunn,The Last Kingdom,5.3788833333333335,weekend,summer,morning
7128,Eivør,Í Tokuni,3.5197666666666665,weekend,summer,morning
7129,John Lunn,Helig,4.436,weekend,summer,morning
7130,Eivør,Into the Mist,2.7617333333333334,weekend,summer,morning
7134,Labrinth,Still Don't Know My Name,2.5549,weekend,summer,morning
7139,Labrinth,Still Don't Know My Name,2.5549,weekend,summer,morning
7141,Labrinth,Still Don't Know My Name,2.5549,weekend,summer,morning
7146,Eivør,Trøllabundin,4.516216666666667,weekend,summer,morning
7147,John Lunn,Lívstræðrir,5.294883333333333,weekend,summer,morning
7148,John Lunn,The Last Kingdom,5.3788833333333335,weekend,summer,morning
7149,Eivør,Í Tokuni,3.5197666666666665,weekend,summer,morning
7150,John Lunn,Helig,4.436,weekend,summer,morning
7151,Eivør,Into the Mist,3.5082166666666668,weekend,summer,morning
7152,Eivør,Verd Mín,4.9411,weekend,summer,morning
7153,John Lunn,My England,5.3931,weekend,summer,morning
7154,John Lunn,Icicle,5.584216666666666,weekend,summer,morning
7155,Eivør,Salt,4.5951,weekend,summer,morning
7156,Eivør,"Mánasegl - Live at Nordic House, Faroe Islands, Sep 2020",2.81555,weekend,summer,morning
7157,Eivør,"Let It Come - Live at Nordic House, Faroe Islands, Sep 2020",4.261333333333333,weekend,summer,morning
7158,Eivør,"Patience - Live at Nordic House, Faroe Islands, Sep 2020",4.0391,weekend,summer,morning
7159,Eivør,"Salt - Live at Nordic House, Faroe Islands, Sep 2020",5.036883333333333,weekend,summer,morning
7160,Eivør,"Truth - Live at Nordic House, Faroe Islands, Sep 2020",4.8551,weekend,summer,morning
7161,Eivør,"Sleep on It - Live at Nordic House, Faroe Islands, Sep 2020",3.194,weekend,summer,morning
7162,Eivør,"Nothing to Fear - Live at Nordic House, Faroe Islands, Sep 2020",3.7731,weekend,summer,morning
7163,Eivør,"Hands - Live at Nordic House, Faroe Islands, Sep 2020",2.8771666666666667,weekend,summer,afternoon
7165,Eivør,"Stirdur Saknur - Live at Nordic House, Faroe Islands, Sep 2020",5.598216666666667,weekend,summer,night
7166,Eivør,"True Love - Live at Nordic House, Faroe Islands, Sep 2020",4.926216666666667,weekend,summer,night
7167,Eivør,"Only Love - Live at Nordic House, Faroe Islands, Sep 2020",4.27755,weekend,summer,night
7170,Eivør,Trøllabundin,4.516216666666667,weekend,summer,night
7171,John Lunn,Lívstræðrir,5.294883333333333,monday,summer,morning
7172,John Lunn,The Last Kingdom,5.3788833333333335,monday,summer,morning
7173,Eivør,Í Tokuni,3.5197666666666665,monday,summer,morning
7174,John Lunn,Helig,4.436,monday,summer,morning
7175,Eivør,Into the Mist,3.5082166666666668,monday,summer,morning
7176,Eivør,Verd Mín,4.9411,monday,summer,morning
7177,John Lunn,My England,5.3931,monday,summer,morning
7178,John Lunn,Icicle,5.584216666666666,monday,summer,morning
7183,Labrinth,Forever,3.3756,monday,summer,afternoon
7185,Labrinth,Nate Growing Up,2.5648333333333335,monday,summer,afternoon
7187,Labrinth,We All Knew,3.0193666666666665,monday,summer,afternoon
7189,Labrinth,Forever,3.3756,monday,summer,afternoon
7191,Labrinth,Forever,3.3756,monday,summer,afternoon
7192,Labrinth,Forever,3.3756,monday,summer,afternoon
7193,Labrinth,Forever,3.3756,tuesday,summer,afternoon
7194,Labrinth,Forever,3.12335,tuesday,summer,afternoon
7195,Labrinth,Still Don't Know My Name,2.5549,tuesday,summer,afternoon
7197,Labrinth,Forever,3.3756,wednesday,summer,night
7198,Labrinth,Forever,3.3756,wednesday,summer,night
7200,Labrinth,Mount Everest,2.62495,wednesday,summer,night
7201,Labrinth,Mount Everest,2.62495,wednesday,summer,night
7202,Labrinth,Mount Everest,5.12965,wednesday,summer,night
7203,Labrinth,Mount Everest,2.62495,wednesday,summer,night
7206,Labrinth,Forever,3.3756,thursday,summer,morning
7207,Labrinth,Forever,3.3756,thursday,summer,morning
7208,Labrinth,Forever,3.3756,thursday,summer,morning
7209,Labrinth,Forever,3.3756,thursday,summer,morning
7210,Labrinth,Forever,2.87255,thursday,summer,morning
7211,Labrinth,Forever,3.3756,thursday,summer,morning
7212,Labrinth,Forever,2.637366666666667,thursday,summer,afternoon
7213,Labrinth,Still Don't Know My Name,2.5549,thursday,summer,afternoon
7215,Labrinth,Mount Everest,2.62495,thursday,summer,afternoon
7217,Labrinth,Mount Everest,5.90715,thursday,summer,afternoon
7218,Labrinth,Forever,3.3756,thursday,summer,afternoon
7219,Labrinth,Forever,3.3756,thursday,summer,afternoon
7220,Labrinth,Forever,3.3756,thursday,summer,afternoon
7221,Labrinth,Forever,3.3756,thursday,summer,afternoon
7222,Labrinth,Forever,3.3756,thursday,summer,afternoon
7223,Labrinth,Forever,3.3756,thursday,summer,afternoon
7225,Adele,Rolling in the Deep,3.80155,thursday,summer,afternoon
7228,Alessia Cara,Wild Things,3.14155,thursday,summer,afternoon
7229,Beach House,Take Care,5.807333333333333,thursday,summer,afternoon
7230,Demi Lovato,Give Your Heart a Break,2.7819833333333333,thursday,summer,afternoon
7231,T.I.,That's All She Wrote,5.306,thursday,summer,afternoon
7232,Lana Del Rey,Dark Paradise,4.053116666666667,thursday,summer,afternoon
7233,Ruelle,War of Hearts,3.7737666666666665,thursday,summer,afternoon
7235,A Great Big World,Say Something,3.8233333333333333,thursday,summer,afternoon
7236,Adele,Someone Like You,4.754,thursday,summer,afternoon
7237,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",5.1786666666666665,friday,summer,morning
7239,Eminem,Bad Guy,2.68215,friday,summer,morning
7241,J. Cole,G.O.M.D,5.017733333333333,friday,summer,night
7244,Adele,Set Fire to the Rain,4.04955,friday,summer,night
7245,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,friday,summer,night
7246,KALEO,Way down We Go,3.5617666666666667,friday,summer,night
7254,Labrinth,Forever,3.3756,weekend,summer,morning
7256,Labrinth,Nate Growing Up,2.5648333333333335,weekend,summer,morning
7258,Labrinth,We All Knew,3.0193666666666665,weekend,summer,afternoon
7263,Labrinth,Still Don't Know My Name,2.5549,weekend,summer,afternoon
7267,Labrinth,WTF Are We Talking For,2.8508166666666668,weekend,summer,afternoon
7270,Labrinth,Maddy's Story,4.866316666666667,weekend,summer,night
7271,Labrinth,Demanding Excellence,2.55905,weekend,summer,night
7272,Arcade Fire,My Body Is a Cage,4.787333333333334,weekend,summer,night
7273,Arcade Fire,My Body Is a Cage,4.787333333333334,weekend,summer,night
7274,Arcade Fire,My Body Is a Cage,4.787333333333334,weekend,summer,night
7276,Arcade Fire,My Body Is a Cage,13.927516666666667,weekend,summer,night
7280,Arcade Fire,My Body Is a Cage,4.811683333333334,weekend,summer,night
7284,Labrinth,Forever,3.3756,weekend,summer,night
7285,Labrinth,Still Don't Know My Name,2.5549,weekend,summer,night
7287,mike.,These Days,4.476083333333333,weekend,summer,night
7288,J. Cole,Love Yourz,3.5249333333333333,weekend,summer,night
7289,The Weeknd,The Party & The After Party,5.888683333333334,weekend,summer,night
7290,Halsey,New Americana,3.063466666666667,weekend,summer,night
7291,Vance Joy,Riptide,3.4046666666666665,weekend,summer,night
7292,Lana Del Rey,Dark Paradise,4.053116666666667,weekend,summer,night
7293,J. Cole,Wet Dreamz,3.9877666666666665,weekend,summer,night
7294,Adele,Hello,4.925033333333333,weekend,summer,night
7295,Beach House,Take Care,5.807333333333333,weekend,summer,night
7297,The Weeknd,Often,4.150666666666667,weekend,summer,morning
7298,Cigarettes After Sex,Affection,4.3940166666666665,weekend,summer,morning
7300,Selena Gomez,Sober,3.2471,weekend,summer,morning
7301,AURORA,Runaway,4.1471,weekend,summer,morning
7302,Adele,Send My Love (To Your New Lover),3.717966666666667,weekend,summer,morning
7303,Sam Smith,Lay Me Down,2.96845,weekend,summer,morning
7307,Labrinth,Forever,3.3756,weekend,summer,morning
7311,Arcade Fire,My Body Is a Cage,4.787333333333334,weekend,summer,morning
7312,Arcade Fire,My Body Is a Cage,10.237233333333334,weekend,summer,morning
7316,Arcade Fire,My Body Is a Cage,2.6746666666666665,weekend,summer,morning
7320,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",6.454316666666666,weekend,summer,morning
7321,Sia,Snowman,2.675866666666667,weekend,summer,morning
7322,Labrinth,Mount Everest,2.5046166666666667,weekend,summer,afternoon
7323,Sia,Snowman,2.7710333333333335,weekend,summer,afternoon
7324,Sia,Chandelier,3.1212333333333335,weekend,summer,afternoon
7325,Sia,Snowman,2.7651,weekend,summer,afternoon
7327,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.5617666666666667,weekend,summer,afternoon
7336,Bon Iver,Holocene,5.610216666666667,weekend,summer,afternoon
7338,Bon Iver,Holocene,11.13925,weekend,summer,afternoon
7339,Bon Iver,Holocene,5.610216666666667,weekend,summer,afternoon
7340,Bon Iver,Holocene,5.610216666666667,weekend,summer,afternoon
7341,Bon Iver,Holocene,5.610216666666667,weekend,summer,afternoon
7342,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7343,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7344,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7345,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7346,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7347,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7348,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7349,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7350,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7351,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7352,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7353,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7354,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7355,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7356,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7357,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7358,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7359,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7360,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7361,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7362,Bon Iver,Holocene,5.610216666666667,weekend,summer,night
7363,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7364,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7365,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7366,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7367,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7368,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7369,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7370,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7371,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7372,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7373,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7374,Bon Iver,Holocene,5.610216666666667,monday,summer,morning
7375,Bon Iver,Holocene,5.610216666666667,monday,summer,afternoon
7376,Bon Iver,Holocene,3.578683333333333,monday,summer,afternoon
7377,Bon Iver,Holocene,3.4562166666666667,monday,summer,afternoon
7379,Sia,Snowman,2.7651,monday,summer,afternoon
7380,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",4.820683333333333,monday,summer,afternoon
7381,Sia,Cheap Thrills,3.5277666666666665,monday,summer,afternoon
7384,Sia,Snowman,2.7651,monday,summer,afternoon
7385,Sia,Snowman,2.7651,monday,summer,afternoon
7387,Sia,Snowman,2.7651,monday,summer,afternoon
7388,Sia,Chandelier,3.602,monday,summer,afternoon
7389,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.503633333333333,monday,summer,afternoon
7391,Sia,Snowman,2.7651,monday,summer,afternoon
7393,Sia,Snowman,2.7651,monday,summer,afternoon
7394,Sia,Snowman,2.7651,monday,summer,afternoon
7395,Sia,Chandelier,3.602,monday,summer,afternoon
7396,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.5617666666666667,tuesday,summer,morning
7397,Sia,Cheap Thrills,2.6772666666666667,tuesday,summer,morning
7398,Ozuna,Del Mar,3.151466666666667,tuesday,summer,afternoon
7401,Sia,Snowman,2.7651,tuesday,summer,afternoon
7402,Sia,Chandelier,3.602,tuesday,summer,afternoon
7406,The Weeknd,The Hills,4.03755,tuesday,summer,afternoon
7412,Sia,Snowman,2.7651,thursday,summer,morning
7413,Sia,Snowman,5.469333333333333,thursday,summer,morning
7414,Sia,Snowman,2.7651,thursday,summer,morning
7415,Sia,Snowman,2.7651,thursday,summer,morning
7416,Sia,Snowman,2.7651,thursday,summer,morning
7417,Sia,Snowman,2.7651,thursday,summer,morning
7419,Sia,Snowman,2.7651,thursday,summer,morning
7421,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",3.5617666666666667,thursday,summer,morning
7422,Sia,Cheap Thrills,3.5277666666666665,thursday,summer,morning
7423,David Guetta,Titanium (feat. Sia),4.084,thursday,summer,morning
7424,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,3.9833333333333334,thursday,summer,afternoon
7425,Sia,Unstoppable,3.6291,friday,summer,morning
7426,Flo Rida,Wild Ones (feat. Sia),3.882433333333333,friday,summer,morning
7427,Ozuna,Del Mar,6.057716666666667,friday,summer,morning
7428,David Guetta,Let's Love,3.3440833333333333,friday,summer,morning
7429,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4.881666666666667,friday,summer,morning
7430,Sia,Helium,4.205333333333333,friday,summer,morning
7431,Sia,Elastic Heart,4.286666666666667,friday,summer,morning
7432,Sia,Floating Through Space,2.9633333333333334,friday,summer,afternoon
7433,David Guetta,Flames,3.25,friday,summer,afternoon
